"","words","index"
"501","sistem","Circulaţie limfatică. vezi Sistem vascular limfatic
Componenta cranio-sacrală a sistemului nervos autonom, 179. vezi şi Sistem nervos parasimpatic
nervos autonom, 179. vezi şi Sistem nervos parasimpatic
Creier, 153. 153f vezi şi Sistem nervos central
ciliat din sistemul respirator, 77, 78f, 340, 341f, 342f, 343f efectele fumatului asupra. 341b pseudostratificat, 74f. 77, 78f stratificat, 73t, 77 unistratificat, 73t, 74f, 75, 76
stratificat, 73t. 74f. 75-77, 77f cheratinizat, 73t, 75 la nivelul sistemului respirator, 341b necheratinizat, 73t, 75-77, 77f unistratificat, 73t, 74f, 75, 75f
cilindric, 73t, 77 cubic, 73t de tranziţie, 73t, 74f, 77, 77f pavimentos, 73t, 74f, 75-77, 77f cheratinizat, 73t, 75 la nivelul sistemului respirator, 341b necheratinizat, 73t, 75-77, 77f
hepatică, 326b în scleroza sistemică progresivă, 107b
dezvoltarea, 392. 393f funcţiile testiculare/spermatogeneza şi, 398f, 428, 429f hormonii eliberaţi în, 399t produşi de. 393. 397t. 398f relaţia cu tiroida şi hipotalamusul. 399f sistemul hipotalamo-hipofizar şi. 392393, 393. 394f. 398f. 399t tumori ale, 399b sindromul Cushing cauzat de, 407b vasculanzaţia. 392. 394f
dezvoltarea. 392, 393f funcţia testiculară/spermatogeneza şi, 398f, 428, 429f hormonii eliberaţi în, 399t produşi de, 393, 397t, 398( relaţia cu tiroida şi hipotalamusul a, 399f sistemul hipotalamo-hipofizar şi, 392393, 394f, 398f, 399t tumorile, 399b sindromul Cushing cauzat de, 407b vascularizaţia, 392, 394f
funcţia testiculară/spermatogeneza şi, 398f hormoni produşi de, 398f funcţia ovanană şi. 398f, 399t, 442f leziuni ale, diabetul insipid şi. 398b relaţia cu hipofizâ şi tiroida a, 399f relaţia între hipofizâ şi (sistemul hipotalamo-hipofizar), 392-393, 394f, 398f, 399t
rolul sistemului nervos autonom în menţinerea, 174 rolul sistemului urinar în menţinerea, 373
rolul sistemului nervos autonom în menţinerea, 174 rolul sistemului urinar în menţinerea, 373
efectele asupra ţesutului osos, 148b identificarea imunocitochimică a, 16t reglarea activităţii osteoclastelor de către, 136 reticulul endoplasmic neted şi metabolismul, 35 sistemul hipotalamo-hipofizar, 393, 394f, 398f tumorile hipofizare care secretă, 399
Imunitate (răspuns imun), 260-261, 261g, 262f, vezi şi Sistem imunitar adaptativă, 260 anticorpii şi, 254-255, 255f. 256f. 256t antigenele şi, 254 celulară, 254, 260, 261f, 262f complementul şi. 255, 256f complexul major de histocompatibilitate
afectarea limfocitelor T helper în, 258b infecţiile sistemului nervos central/celulelor gliale şi, 163b
contracţia, 190f. 191-194, 194f, 195 hipertrofia, 183b inervaţia, 194-195, 194f organizarea, 183-186, 183f, 184f, 185f, 186f regenerarea, 202 sistemul de producere a energiei în, 195-196 vascularizaţia, 183, 185f
efectele asupra sistemului osos, 148b hipofizar, 148b
Osteon (sistem haversian), 138, 138f, 139f, 140. 140f, 141f
Porţiunea toraco-lombară a sistemului nervos autonom, 179. vezi şi Sistem nervos simpatic
Scleroză sistemică progresivă, 107b
Sistem al fibrelor de colagen, 102. vezi şi
Sistem al fibrelor elastice, 102, 111-113. vezi şi tipurile specifice de fibre in sindromul Marfan, 113b tegumentar, 111f, 367, 367b. 367f, 368f
Sistem audioreceptor, 469-474. vezi şi Ureche
Sistem canalicular deschis, al plachetelor, 236, 236f
Sistem circulator, 205-222. vezi şi Vase sanguine; Inimă; Sistem vascular limfatic
sanguine; Inimă; Sistem vascular limfatic
Sistem de fosforilare a adenozin difosfatului
Sistem de transport al electronilor, 30, 32f
Sistem fagocitar mononuclear, 93-96, 97t. vezi şi Macrofage
Sistem fotoreceptor, 456-468. vezi şi Glob ocular
Sistem Haversian (osteon), 138, 138f, 139f, 140, 140f, 141f
Sistem hipotalamo-hipofizar, 392-393, 394f, 398f, 399t
Sistem imunitar, 254. vezi şi componentele specifice şi Imunitate afecţiuni ale, 260-261 b celule ale, 257-260 celule prezentatoare de antigen, 95b, 258, 260 limfocite, 257-258, 257f, 258t
Sistem intracardiac de conducere, 217-219, 219f, 220f
Sistem nervos, 153-181, 153f autonom, 174-179, 178f central, 153, 153f, 163-167 parasimpatic, 178f. 179 periferic, 153, 153f, 170-174 plasticitatea, 180 simpatic, 178-179, 178f tumori ale, 180b
Sistem nervos parasimpatic, 178f, 179 inervaţia cordului de către, 219
Sistem nervos simpatic, 178-179, 178f inervaţia cordului de către, 219 inervaţia ţesutului adipos de către, 124 inervaţia vaselor sanguine de către, 207
Sistem neuroendocrin difuz, 83-88. 88b, 88f, 300 celulele enteroendocrine şi, 294-295, 295b, 297f, 298f, 298t, 300 tumorile (apudoame) derivate din, 88b
Sistem port hipofizar. 392, 398f
Sistem reproductiv feminin, 435-455, 435f vezi şi structurile specifice citologia exfoliativâ în evaluarea, 452b glande mamare, 452-454, 452f, 453f.
Sistem reproductiv masculin, 418-434, 418f vezi şi structurile specifice căi spermatice excretoare, 418f, 419f, 429, 430f, 431f căi spermatice intratesticulare. 418f.
Sistem respirator, 340-359, 340f vezi şi structurile specifice epiteliul, 77, 78f, 340-341, 341f, 342f, 343f condiţionarea aerului şi, 344 efectele fumatului asupra, 81b, 341b, 359b inervaţia, 358 mecanisme de protecţie a, 358-359b segmentul aerifer al, 340. 340f condiţionarea aerului la nivelul, 344 segmentul respirator al, 340, 340f vascularizaţia, 357-358, 358f vasele limfatice ale, 358. 358f
Sistem tubular dens. 236
Sistem urinar, 373-391. vezi şi structurile specifice rinichi, 373-388, 374f vezică urinară şi căi urinare, 389-390.
Sistem vascular. vezi Vase sanguine; Sistem vascular limfatic
Sistem vascular limfatic, 205, 219-221, 221f, 271-272
Sistem vascular sanguin vezi Vase sanguine
Sisteme reproductive. vezi Sistem reproductiv feminin; Sistem reproductiv masculin
SNED vezi sistem neuroendocrin difuz
Vase sanguine, 205. vezi şi tipurile, organele şi sistemele specifice inervaţia, 297 peretele, componentele tisulare ale, 205-207, 206f structura generală a, 206f, 207, 207f circulaţia sanguină şi, 205, 209f tunicile, 206f, 207, 207f"
"502","tegument","Afecţiuni buloase ale tegumentului, 366b
asociat fibrilelor, 103, 103r care formează fibrile, 103, 103t, 104f care formează reţele, 103t, 104 de ancorare, 103t, 104, 104f, 105f din cartilaj, 128, 128f, 129, 129f din pericondru, 129-130 din lamina bazalâ/membrana bazală, 67, 67f, 68f din matricea osoasă, 138 din membrana bazală glomerulară, 373374, 379f din tegument, 367 senescenţa şi, 367b din vasele sanguine/adventice, 206, 207 sinteza de, 104-107, 106f boli asociate cu. 107b, 107t tipuri de, 103, 103t
în tegument, 367, 367b
în tegument, 367f. 368f
ale zonulei. 459f, 460-461 în tegument, 367f, 368f
din tegument, 111f, 367, 367b. 367f.
anormale, elasticitatea tegumentului şi, 367b din cartilaj, 128f, 129 sinteza de, 104, 105, 106f
în tegument, 367
la nivel tegumentar, 366 protecţia intestinală şi, 300, 31 Of spermatogeneza şi, 427b splina şi, 277 tipuri de, 260-261, 261f, 262f tulburări ale, 260-261 b umorală, 254, 260, 261f, 262f
in tegument, 366 in timus, 249, 257, 257f, 258t, 267-268, 267f mici. 232. 233, 234f numărul şi procentajul. 228t, 258t originea/diferenţierea/maturarea, 92f.
tumori cu originea în, 372b în tegument, 360, 363-365, 364f, 365f sinteza de melanină realizată de, 364-365, 365f tulburări ale. 366b
Receptori senzoriali, în tegument, 367-368, 368f
vezi şi tipurile specifice de fibre in sindromul Marfan, 113b tegumentar, 111f, 367, 367b. 367f, 368f
Strat granulos, al tegumentului, 360f, 361363
Tegument, 360-372 activitatea imunologică la nivelul, 366 culoarea, 363. vezi şi Melanocite efectele senescenţei asupra, 367b elasticitatea, 360 funcţiile, 360 glandele din, 370-372. 370f. 371f, 372f gros (glabru), 360-361, 360f. 363 pigmentarea boli care afectează, 366b melanocitele şi, 363-365, 364f, 366b receptorii senzoriali din, 367-368, 368f straturile, 360, 360f. vezi şi Derm; Epiderm subţire, 360-36, 361f, 363 tumori ale, 372b. vezi şi Cancer cutanat vascularizaţia, 367-368"
"503","terminală","Joncţiune neuromusculară (placă terminală motorie), 154f, 194, 194f
Reţea terminală, 69, 72f"
"504","teritorială","capsulară (teritorială), 129, 129f, 130f extracelulară, 66, 66t. 91 a ţesutului cartilaginos, 128, 129, 129f. 130f a vaselor sanguine, boli care afectează, 207b interacţiunea celulelor cu, 115. 117f granule specifice ale eozinofilelor, 229 mitocondrialâ, 29. 30, 32f nucleară, 57 osoasă. 134, 134f, 136-137 sinteza de, 135 unghială, 370"
"505","teacă","PALS. vezi Teacă limfoidă periarterială
Teacă a rădăcinii firului de păr externă, 369f, 370 internă, 369-370. 379f
Teacă centrală, 44, 46f
Teacă de mielină, 154f, 164f, 170, 171f, 175f celulele Schwann şi sinteza, 161, 170171, 170f, 171f
Teacă foliculară, 437, 441f
Teacă foliculară externă, 437. 437f, 441f, 442f
Teacă foliculară internă, 437, 437f, 441f, 442f
Teacă limfoidă periarterială (PALS). 274, 275, 275f, 276f"
"506","trombocit","în purpura trombocitopenică, 250b
Plachete (trombocite), 223, 224t, 236-237, 236f boli care afectează, 237b, 250b funcţiile, 224t, 236-237 numărul, 28t, 236, 250b originea/difer^nţierea/maturarea, 92f, 236, 242f, 250, 250f, 251f, 252f, 253f
Purpură trombocitopenicâ, 250b
Trombocite. vezi Plachete"
"507","timic","Celule timice doică (TNC), 266
Corpusculi Hassall (timici), 266, 269f
a firului de pâr, 369, 369f a ganglionilor limfatici, 270f, 271, 271f celulară, 45 ovarianâ, 435, 436f, 438f renală, 373, 374f, 375f, 381f, 382f suprarenalianâ, 400. 400-405, 401f, 402t, 403f, 404f timicâ, 266, 267f, 268f, 269f
Factor timic umoral, 268
originea/diferenţierea/maturarea, 92f, 239f, 249, 257, 257f, 267-268. 269f receptorii, 258 recunoaşterea moleculelor MHC de către   259 timice, 249, 257, 257f, 258t, 267-268, 267f
Timocite, 266, 267. vezi şi Timus, maturarea timică a limfocitelor T.
TNC (celule timice doică), 266
a firului de păr, 369, 369f a ganglionului limfatic, 270f, 271, 271f, 272f. 273f a glandei suprarenale, 400, 401 f, 406407, 406f a ovarului, 435, 436f renală, 373, 374f, 375f timicâ, 266, 267f, 268f, 269f"
"508","timocit","Timocite, 266, 267. vezi şi Timus, maturarea timică a limfocitelor T."
"509","tonofilament","Tonofilamente"
"510","trans","de transfer, în mitocondrii, 30 hibridizarea în studiul, 16-18 localizare, în celule şi ţesuturi, 10 mesager (ARNm)
ARNt (ARN de transfer), în mitocondrii, 30
sodiu) şi transportul activ, 81-82
Barbiturice. pentru deficitul de glucuroniltransferazâ, 335b
Calciu/canale de calciu şi transmiterea sinaptică, 158f, 160
transmiterea undelor sonore în, 470f
seroase, 82-83, 83f, 84f, 85f specializările de suprafaţă ale, 70-75 transportul ionilor prin, 81-82, 82f, 83f tumorile cu originea în, 89b
ai celulei păroase, 471, 472 de la nivelul epiteliului respirator, 45f, 77, 78f, 340, 341f, 342f, 343f afectarea prin fumat a, 341b din trompele uterine, 443, 446f imobili (sindrom Kartagener), 44b, 50t, 340b, 425b transportul ovocitelor şi, 444
sinteza/transportul proteinelor şi, 156f, 157
şi rejecţia transplantului, 259, 260b
Componentă secretorie (de transport), a
Cotransportorul de Na/l (NIS), 413
transmiterea ereditară a hemofiliei şi, 237b inactiv, în neutrofile, 227f, 228
a ţesutului nervos, 179, 179b, 180f azbestiformă, a cartilajului hialin, 132b transneuronală, 179
a celulelor musculare, 191-192, 194 şi transmiterea sinapticâ, 158f, 160
neurotransmiţâtori eliberaţi prin, 158f.
Factor G. de transformare a creştem. 257t
Faţă trans (de maturare) a complexului
membranare, 22f, 23, 24f reticulul endoplasmic neted şi sinteza/transportul de, 35, 35f
Fosfotransferazâ, deficit/defect al, 39t. 50t
Glicoziltransferaze, 83
Glucuroniltransferazâ. 329b, 335, 335f barbituncele administrate pentru deficitul de. 335b
Hiperpolarizare, transmiterea sinapticâ şi.
celule care transportă, 81-82, 82f, 83f localizare, în celule şi ţesuturi, 10, 12f
şi transmiterea sinaptică. 158f, 160 fenestrate, 112. vezi şi Lamina elastică plasmatice. vezi Plasmalemă structura, 22f, 23-25, 23f, 24f, 25f, 26f unitate, 23, 23f
şi transmiterea sinaptică, 158f, 159, 160. vezi şi Neurotransmiţători
confocalâ, 5, 5f cu contrast de fază, 3-4, 4f cu fluorescentă, 5, 6f cu interferenţă (Nomarski), 3-4, 4f cu lumina polarizată, 4-5. 4f electronică, 6-7 de baleiaj, 7, 7f de transmisie, 6-7, 6f. 7f optică, 3, 3f, 4f pregătirea ţesuturilor pentru, 1-3, 2f, 6-7
şi rejecţia transplantului, 259. 260b
Neurotransmiţători, 158f, 159, 160 eliberarea de, 158f, 159, 160
NIS (cotransportorul de Na/l), 413
Peptide, ca neurotransmiţători, 159
Pompă de sodiu (ATPază Na+/K+ dependentă), şi transportul activ, 81-82
ale surfactantului, 354 asociate microtubulilor (MAP), 42 bazică majoră, 229 de ancorare, 34, 34f de transfer, transportul fosfolipidelor din
sinteza hepatică de, 323, 332, 334f sinteza de complexul Golgi şi, 25, 26f, 35, 36, 37f hepatică, 332, 334f in reticulul endoplasmic rugos, 25, 26f, 33-34, 34f, 35f la nivelul poliribozomilor, 31, 33f, 34, 34f, 35f mitocondrială, 30 nucleolii şi, 56b spermatice specifice, 427b transmembranare, 23, 24, 24f, 25f
Punţi transversale, în musculatura scheletică, 190. 191f
Rejecţie. a transplantului, 259. 260b
coagularea bolile endoteliului vascular şi, 206b plachetele şi, 236-237 tulburări ale, în hemofilie, 237b componentele, 223. vezi şi Celule sanguine distribuţia limfocitelor în, 228t, 258t funcţia de transport a, 223, 224f plasma, 223
evenimente în timpul transmiterii prin, 158f. 160, 161f
transportul ovocitelor şi, 444
transportul ovocitelor şi, 444
Sistem de transport al electronilor, 30, 32f
citochinele şi, 257, 257t organele limfoide şi, 254, 255f amigdale, 255f, 263-266, 267f ganglioni limfatici, 255f, 269-274, 270f splină, 255f, 274-279, 275f, 276f, 277f, 278f, 279f timus, 255f, 257, 257f, 266-268, 267f, 268f, 269f transplantul de organ şi. 259, 260b
imobili, 46f. 340b, 425b producţia de. vezi Spermatogeneză spermatogeneză şi formarea, 419-422 transportul 425
TGF-U (factor li de transformare a creşterii), 257t
Transferină, 27
Transformare, în culturile de celule şi ţesuturi, 9
Transplant de celule stern, 241b
Transplant de măduvă osoasă, 240b
Transplant de organ, 260b rejecţia, 259, 260b
Transport activ, 81-82
Transport al dioxidului de carbon, 223
Transport de oxigen, 223, 224f
Transport transcelular, 82, 82f, 83f
depozitarea hepatică a, 333 stocarea/transportul în adipocite al, 123, 124, 125f
transportul transcelular la nivelul, 82, 83f
colectori, 373, 374f, 381-384, 387f contorţi distali, 373, 374f, 375f, 377379, 381, 373f, 384f, 385f contopi proximali, 83f, 373, 374f, 375376, 375f, 376f, 379f, 381f, 382f, 383f transportul transcelular şi, 82. 83f, 376
Tubi T (transverşi)
Tubi transverşi (T)
externă, 469, 470f funcţiile auditive ale, 470f, 474 funcţiile vestibulare ale, 472f, 473 internă, 469, 470f, 471, 473f medie, 469-470, 470f transmiterea undelor sonore în, 470f, 474
transmiterea undelor sonore în, 470f, 474
funcţii auditive ale. 470f, 474 funcţiile vestibulare ale, 472f, 473 transmiterea undelor sonore la nivelul, 469, 470f, 474
transmiterea undelelor sonore în, 470f, 474
de transport (complex Golgi), 36, 36f, 37f matriceale, 284 optice, 463 secretorii, 42, 47. vezi şi Granule de secreţie seminale, 418f, 429, 431f sinaptice, 158f, 159, 160f tapetate, 26, 27f, 28f"
"511","transcelular","Transport transcelular, 82, 82f, 83f
transportul transcelular la nivelul, 82, 83f
colectori, 373, 374f, 381-384, 387f contorţi distali, 373, 374f, 375f, 377379, 381, 373f, 384f, 385f contopi proximali, 83f, 373, 374f, 375376, 375f, 376f, 379f, 381f, 382f, 383f transportul transcelular şi, 82. 83f, 376"
"512","de transfer","de transfer, în mitocondrii, 30 hibridizarea în studiul, 16-18 localizare, în celule şi ţesuturi, 10 mesager (ARNm)
ARNt (ARN de transfer), în mitocondrii, 30
ale surfactantului, 354 asociate microtubulilor (MAP), 42 bazică majoră, 229 de ancorare, 34, 34f de transfer, transportul fosfolipidelor din"
"513","de transport","Componentă secretorie (de transport), a
coagularea bolile endoteliului vascular şi, 206b plachetele şi, 236-237 tulburări ale, în hemofilie, 237b componentele, 223. vezi şi Celule sanguine distribuţia limfocitelor în, 228t, 258t funcţia de transport a, 223, 224f plasma, 223
Sistem de transport al electronilor, 30, 32f
de transport (complex Golgi), 36, 36f, 37f matriceale, 284 optice, 463 secretorii, 42, 47. vezi şi Granule de secreţie seminale, 418f, 429, 431f sinaptice, 158f, 159, 160f tapetate, 26, 27f, 28f"
"514","tropocolagen","Tropocolagen, 104, 104f, 105, 105f, 106f"
"515","tubular","Celule mucoase tubulare, ale glandelor salivare. 317, 318f, 321f
Centrii organizatori microtubulari, 42
Glande tubulare ramificate. 80. 80f spiralate. 80. 80f
Reţea capilară peritubulară, 375f, 376f, 386
Secreţie tubulară. la nivelul tubilor contorţi proximali, 376
Sistem tubular dens. 236"
"516","tubular","Celule mucoase tubulare, ale glandelor salivare. 317, 318f, 321f
Centrii organizatori microtubulari, 42
Glande tubulare ramificate. 80. 80f spiralate. 80. 80f
Reţea capilară peritubulară, 375f, 376f, 386
Secreţie tubulară. la nivelul tubilor contorţi proximali, 376
Sistem tubular dens. 236"
"517","tubulină","ci-MSH (hormon o melanocito-stimulator), 397, 397t (i-tubulină, 42, 43f, 46f"
"518","tubuloacin","Glande tubuloacinare. 80, 80f"
"519","tubulară","Reţea capilară peritubulară, 375f, 376f, 386
Secreţie tubulară. la nivelul tubilor contorţi proximali, 376"
"520","timpanic","Cavitate timpanicâ (ureche medie), 469470. 470f transmiterea undelor sonore în, 470f
Membrană timpanică (timpan), 469, 470f, 474
Rampă timpanică, 470f, 472, 473f
Timpan (membrană timpanicâ), 469, 470f, 474"
"521","undă","Fereastră rotundă, 470. 470f, 472. 474
Reţea profundă, vase limfatice ale, 358"
"522","unghial","a firului de păr, 369, 369f unghialâ (eponichiu), 370
capsulară (teritorială), 129, 129f, 130f extracelulară, 66, 66t. 91 a ţesutului cartilaginos, 128, 129, 129f. 130f a vaselor sanguine, boli care afectează, 207b interacţiunea celulelor cu, 115. 117f granule specifice ale eozinofilelor, 229 mitocondrialâ, 29. 30, 32f nucleară, 57 osoasă. 134, 134f, 136-137 sinteza de, 135 unghială, 370
Pat unghial, 370."
"523","unghial","a firului de păr, 369, 369f unghialâ (eponichiu), 370
capsulară (teritorială), 129, 129f, 130f extracelulară, 66, 66t. 91 a ţesutului cartilaginos, 128, 129, 129f. 130f a vaselor sanguine, boli care afectează, 207b interacţiunea celulelor cu, 115. 117f granule specifice ale eozinofilelor, 229 mitocondrialâ, 29. 30, 32f nucleară, 57 osoasă. 134, 134f, 136-137 sinteza de, 135 unghială, 370
Pat unghial, 370."
